pmid	title	abstract
40204525	<i>RUNX1::MECOM</i> rearrangement in myeloid neoplasm post cytotoxic therapy following sarcoma treatment: a case presentation and review of the literature.	Myeloid neoplasms occurring after cytotoxic therapy (MN-pCT), previously termed therapy-related myelodysplastic neoplasia (MDS) or therapy-related acute myelogenous leukemia (AML), pose significant treatment challenges due to high resistance, poor chemotherapy tolerance, and relapse.
40204524	Evaluation of psychosocial hazards and their effects on safety culture in mining with structural equation modeling.	<i>Objectives.</i> Psychosocial hazards causing stress in the workplace are one of the sources of danger to be considered in risk assessment. In this study, to determine the exposure of employees to psychosocial hazards, a questionnaire was created with occupational health and safety (OHS) professionals and psychiatrists based on the work created by the World Health Organization (WHO) and the International Labour Organization (ILO) on work stress. <i>Methods.</i> The questionnaire was applied to 306 mining workers and the interaction levels of psychosocial hazards were evaluated using structural equation modeling (SEM). <i>Results.</i> The psychosocial hazard assessment scale (PHAS) was developed and used to investigate the effects of other factors on the safety culture of employees. <i>Conclusion.</i> The study determined that employees who are worried about being unemployed reflect their social problems in work life and have difficulty in following OHS rules. Employees who have a clear role in a company with a developed organizational culture have a better safety culture. The study also determined that employees working in workplaces where the management looks positively toward OHS improvements try to act in accordance with the OHS rules.
40204523	Effect of interferon induced transmembrane protein 1 (IFITM1) upregulation to cytokine release syndrome in CAR-T-treated B-cell acute lymphoblastic leukemia.	NA
40204514	Laparotomy and burst suppression-inducing sevoflurane induce subtle long-term changes in anxiety and social behavior in late postnatal mice.	Despite strong preclinical evidence, clinical studies have reported minimal effects of early anesthesia on neurodevelopment. This discrepancy may be due to limitations of preclinical studies, including the absence of clear criteria for appropriate anesthetic depth, lack of physiological monitoring, and absence of a surgical insult. Therefore, we aimed to evaluate the effects of sevoflurane in a more clinically relevant setting by addressing these known limitations.
40204513	Transplacental digoxin treatment for fetal supraventricular arrhythmias: Insights from Chinese fetuses.	NA
40204512	Efficacy of long-acting cabotegravir plus rilpivirine in viraemic people living with HIV: A systematic review and meta-analysis.	Long-acting cabotegravir/rilpivirine (LA-CAB/RPV) is currently approved as a switch strategy in people living with HIV virally suppressed on oral antiretroviral therapy. Although small reports on specific, difficult-to-treat populations demonstrated the efficacy of LA-CAB/RPV in people living with HIV and unsuppressed viraemia, cumulative data on this issue are still lacking.
40204511	Causal associations between environmental factors and risk of IgA nephropathy and membranous nephropathy: a bidirectional Mendelian randomization and mediation analysis.	IgA nephropathy (IgAN) and membranous nephropathy (MN) have intricate etiologies that are poorly understood. This study aimed to investigate the impact of genetically predicted environmental factors on IgAN and MN.
40204501	Predictors of Stent Underexpansion for Severely Calcified Lesions After Debulking.	There are few studies regarding the predictors of stent underexpansion (SUE) in post-debulking calcified lesions. We investigated predictors of SUE in severely calcified lesions after debulking using optical coherence tomography-guided rotational atherectomy (RA) or orbital atherectomy (OA).
40204500	Bilateral ovarian abscesses due to <i>Salmonella</i> Paratyphi A in a patient with endometriosis in Southern India: a diagnostic dilemma.	Enteric fever is a multisystem febrile illness caused by <i>Salmonella enterica</i> subspecies <i>enterica</i> serovar Typhi, Paratyphi A, B and C. It is usually transmitted through contaminated food and water. The disease usually manifests as a febrile illness with bacteraemia after the initial entry through the gastrointestinal tract. However, extraintestinal seeding of this pathogen can occur in rare instances. Here, we report a case of chocolate cysts of the ovaries which was infected with <i>Salmonella</i> Paratyphi A in a sexually active woman with a previous history of enteric fever that was neglected. We review the key features of this case and the last literature on ovarian abscess due to <i>Salmonella</i> sp.
40204497	Finishing efficiencies of additive-manufactured Co-Cr alloy and Ti alloy clasps.	Additive-manufactured (AMed) Co-Cr and Ti alloy clasps were made with five surface treatments. Either one of a conventional freehand finishing or barrel finishing as a medium finishing process or one of a freehand, dry electrolytic, or magnetic polishings was selected as the final polishing process. After each surface treatment, the polishing efficiencies of the AMed clasps were evaluated as to surface roughness, fitness accuracy, and retentive forces. By surface treatments without using magnetic polishing, sufficient surface smoothness was observed for both alloys. Under all five treatment conditions, better fitness accuracies and sufficient retentive forces were obtained in all Co-Cr and Ti alloy clasps for clinically acceptable results. A combination of barrel finishing and dry electro-polishing can be recommended as the automatic finishing technology, replacing the freehand polishing process by dental technicians. The findings of this study will significantly reduce the workload of dental technicians.
